time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,category,participant,set,labelBenchPress,labelDeadlift,labelOHP,labelRow,labelSquat,labelRest,pca_1,pca_2,pca_3
2019-01-11 16:10:11.000,0.0113548766044,0.891272558558,-0.115245272465,4.06237318455,-3.20086523525,2.55099647432,heavy,A,1,1,0,0,0,0,0,-0.221394754417,-0.131539061041,0.0867318464122
2019-01-11 16:10:11.200,0.0173521980773,0.946560110308,-0.129814181527,7.06885383675,-7.67150605958,-6.57526581182,heavy,A,1,1,0,0,0,0,0,-0.238710412064,-0.138848223869,0.0966784239361
2019-01-11 16:10:11.400,-0.010903820444,0.925344857004,-0.152212885517,11.9690186627,-3.30173304478,-13.6478908001,heavy,A,1,1,0,0,0,0,0,-0.233201529932,-0.1565018281,0.0890694276483
2019-01-11 16:10:11.600,-0.0647760503317,0.827872921416,-0.187955483329,16.2222969188,-1.79708881664,-14.6722391952,heavy,A,1,1,0,0,0,0,0,-0.204091959789,-0.186426156394,0.0682698520453
2019-01-11 16:10:11.800,-0.10681549774,0.824794605001,-0.214629518254,8.00293997399,-11.8707609906,-0.77927841331,heavy,A,1,1,0,0,0,0,0,-0.205444128118,-0.209020675587,0.0523599730167
2019-01-11 16:10:12.000,-0.110880714958,1.03203972835,-0.199676406283,-6.14770596615,-17.6406599858,10.2371686652,heavy,A,1,1,0,0,0,0,0,-0.274487195785,-0.200464787716,0.0547295290863
2019-01-11 16:10:12.200,-0.110987826944,1.24201052671,-0.163422946012,-7.4474379106,-3.98553356796,-2.05190019545,heavy,A,1,1,0,0,0,0,0,-0.344791779694,-0.178589187728,0.0585779369615
2019-01-11 16:10:12.400,-0.140937643952,1.15868560167,-0.161491840498,3.77361001103,11.5434395838,-17.5887167659,heavy,A,1,1,0,0,0,0,0,-0.31967254154,-0.182454541784,0.0435856040823
2019-01-11 16:10:12.600,-0.179041036628,0.922673727593,-0.202154338282,9.6394362687,7.11554161953,-11.8179780927,heavy,A,1,1,0,0,0,0,0,-0.24355534603,-0.213157832083,0.0234969046431
2019-01-11 16:10:12.800,-0.194741200755,0.888133851742,-0.23305574472,0.316398389863,-3.4676310693,4.46084343951,heavy,A,1,1,0,0,0,0,0,-0.232446962983,-0.233958763209,0.0181565989462
2019-01-11 16:10:13.000,-0.172883273326,0.980405296797,-0.21157138461,-15.9846046426,0.764313186705,17.0365109953,heavy,A,1,1,0,0,0,0,0,-0.26190301202,-0.217577745429,0.023832138275
2019-01-11 16:10:13.200,-0.103265749703,0.930130700023,-0.153705969815,-21.2759447096,8.18148464731,23.6348412615,heavy,A,1,1,0,0,0,0,0,-0.241828499792,-0.172601016453,0.038437794114
2019-01-11 16:10:13.400,-0.021822388276,0.841705066466,-0.106048667964,-7.88282604775,2.13131064664,15.6502164508,heavy,A,1,1,0,0,0,0,0,-0.207875659614,-0.131830188278,0.06375416938
2019-01-11 16:10:13.600,0.00615499395939,0.897959407658,-0.0887373957416,7.83719533741,-6.69873524623,-1.19184176897,heavy,A,1,1,0,0,0,0,0,-0.224714257212,-0.117044376216,0.0803718639616
2019-01-11 16:10:13.800,-0.0133624663191,0.971668541984,-0.0901865479537,8.3439723382,-5.92403928841,-4.19180362447,heavy,A,1,1,0,0,0,0,0,-0.250426847362,-0.120858864228,0.0761936556768
2019-01-11 16:10:14.000,-0.0272205304151,0.944457044852,-0.110052204184,3.7409339137,-3.03912794691,-1.26590474424,heavy,A,1,1,0,0,0,0,0,-0.241958577122,-0.134730395806,0.0714123113539
2019-01-11 16:10:14.200,-0.0432434120741,0.879272453666,-0.158005575932,10.0237988312,-4.86431450156,-13.4136584502,heavy,A,1,1,0,0,0,0,0,-0.220271767712,-0.165383127168,0.0729135245167
2019-01-11 16:10:14.400,-0.0889125942485,0.813674013032,-0.206504197588,16.1412031551,-7.80009278327,-19.0970031611,heavy,A,1,1,0,0,0,0,0,-0.200655165336,-0.201286419651,0.0608995277114
2019-01-11 16:10:14.600,-0.131705700513,0.836482292038,-0.208387441111,6.53248296058,-10.2221911151,0.925912432534,heavy,A,1,1,0,0,0,0,0,-0.211352809927,-0.209467184713,0.0401141564759
2019-01-11 16:10:14.800,-0.146240566948,1.0618773259,-0.167691933205,-7.00909056575,-10.4312659728,12.2473588076,heavy,A,1,1,0,0,0,0,0,-0.287925414225,-0.187591500361,0.0334655024835
2019-01-11 16:10:15.000,-0.159684404468,1.27033820458,-0.136275310995,-7.19761989219,-2.74663421559,-5.01332423465,heavy,A,1,1,0,0,0,0,0,-0.358554326692,-0.170796434456,0.0328950097652
2019-01-11 16:10:15.200,-0.1798769263,1.14966305922,-0.146870945213,1.3384523293,8.57607129873,-15.6617722317,heavy,A,1,1,0,0,0,0,0,-0.320025627758,-0.180496157027,0.0220279001041
2019-01-11 16:10:15.400,-0.187602333905,0.888816250105,-0.186816934994,6.77194235372,9.10094763545,-3.17570460033,heavy,A,1,1,0,0,0,0,0,-0.233502225251,-0.205788542356,0.0134893053551
2019-01-11 16:10:15.600,-0.185507017673,0.865475840307,-0.216242628003,4.8908997357,-1.37156810948,8.09769497706,heavy,A,1,1,0,0,0,0,0,-0.224772621179,-0.222733297818,0.0184040092671
2019-01-11 16:10:15.800,-0.166137959848,0.99440638787,-0.201881336197,-5.67206590452,-4.31652966524,12.6765933362,heavy,A,1,1,0,0,0,0,0,-0.266234227179,-0.210843536689,0.0282990079666
2019-01-11 16:10:16.000,-0.103237211175,0.990729589028,-0.156259427462,-17.9145028364,6.73102207872,20.7045082328,heavy,A,1,1,0,0,0,0,0,-0.261706339797,-0.173889024363,0.0432084204937
2019-01-11 16:10:16.200,-0.0230694280978,0.893454873812,-0.120270594387,-16.8314449881,12.2612466475,20.8115605707,heavy,A,1,1,0,0,0,0,0,-0.224696621724,-0.140004379347,0.0664338580963
2019-01-11 16:10:16.400,0.0168415563029,0.885581004088,-0.0983931577569,-2.8124949446,-0.196009816325,6.73835561339,heavy,A,1,1,0,0,0,0,0,-0.219624588051,-0.120858273725,0.083478242006
2019-01-11 16:10:16.600,0.0183627655003,0.958477384773,-0.0702972064101,7.37190267796,-12.2375180369,-3.865301236,heavy,A,1,1,0,0,0,0,0,-0.244239352102,-0.104204210823,0.0853357453194
2019-01-11 16:10:16.800,0.0160463868038,0.996968383559,-0.0555137914836,7.40647939409,-7.0217718348,-2.88561262956,heavy,A,1,1,0,0,0,0,0,-0.257548808691,-0.0958284999019,0.0831721186241
2019-01-11 16:10:17.000,0.0102397218746,0.968967320871,-0.0827319202452,3.92885931646,1.13775028043,0.681171458214,heavy,A,1,1,0,0,0,0,0,-0.248033345365,-0.112565291263,0.0836373138153
